file_path,text,emotion,speaker_id,raw_emotion,original_folder,original_file,dataset
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_base_angry.wav,base,anger,yaf,angry,YAF_angry,YAF_base_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_bath_angry.wav,bath,anger,yaf,angry,YAF_angry,YAF_bath_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_bean_angry.wav,bean,anger,yaf,angry,YAF_angry,YAF_bean_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_beg_angry.wav,beg,anger,yaf,angry,YAF_angry,YAF_beg_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_bite_angry.wav,bite,anger,yaf,angry,YAF_angry,YAF_bite_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_boat_angry.wav,boat,anger,yaf,angry,YAF_angry,YAF_boat_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_bone_angry.wav,bone,anger,yaf,angry,YAF_angry,YAF_bone_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_book_angry.wav,book,anger,yaf,angry,YAF_angry,YAF_book_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_bought_angry.wav,bought,anger,yaf,angry,YAF_angry,YAF_bought_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_burn_angry.wav,burn,anger,yaf,angry,YAF_angry,YAF_burn_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_cab_angry.wav,cab,anger,yaf,angry,YAF_angry,YAF_cab_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_calm_angry.wav,calm,anger,yaf,angry,YAF_angry,YAF_calm_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_came_angry.wav,came,anger,yaf,angry,YAF_angry,YAF_came_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_cause_angry.wav,cause,anger,yaf,angry,YAF_angry,YAF_cause_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_chain_angry.wav,chain,anger,yaf,angry,YAF_angry,YAF_chain_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_chair_angry.wav,chair,anger,yaf,angry,YAF_angry,YAF_chair_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_chalk_angry.wav,chalk,anger,yaf,angry,YAF_angry,YAF_chalk_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_chat_angry.wav,chat,anger,yaf,angry,YAF_angry,YAF_chat_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_check_angry.wav,check,anger,yaf,angry,YAF_angry,YAF_check_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_cheek_angry.wav,cheek,anger,yaf,angry,YAF_angry,YAF_cheek_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_chief_angry.wav,chief,anger,yaf,angry,YAF_angry,YAF_chief_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_choice_angry.wav,choice,anger,yaf,angry,YAF_angry,YAF_choice_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_cool_angry.wav,cool,anger,yaf,angry,YAF_angry,YAF_cool_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_dab_angry.wav,dab,anger,yaf,angry,YAF_angry,YAF_dab_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_date_angry.wav,date,anger,yaf,angry,YAF_angry,YAF_date_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_dead_angry.wav,dead,anger,yaf,angry,YAF_angry,YAF_dead_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_death_angry.wav,death,anger,yaf,angry,YAF_angry,YAF_death_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_deep_angry.wav,deep,anger,yaf,angry,YAF_angry,YAF_deep_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_dime_angry.wav,dime,anger,yaf,angry,YAF_angry,YAF_dime_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_dip_angry.wav,dip,anger,yaf,angry,YAF_angry,YAF_dip_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_ditch_angry.wav,ditch,anger,yaf,angry,YAF_angry,YAF_ditch_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_dodge_angry.wav,dodge,anger,yaf,angry,YAF_angry,YAF_dodge_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_dog_angry.wav,dog,anger,yaf,angry,YAF_angry,YAF_dog_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_doll_angry.wav,doll,anger,yaf,angry,YAF_angry,YAF_doll_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_door_angry.wav,door,anger,yaf,angry,YAF_angry,YAF_door_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_fail_angry.wav,fail,anger,yaf,angry,YAF_angry,YAF_fail_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_fall_angry.wav,fall,anger,yaf,angry,YAF_angry,YAF_fall_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_far_angry.wav,far,anger,yaf,angry,YAF_angry,YAF_far_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_fat_angry.wav,fat,anger,yaf,angry,YAF_angry,YAF_fat_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_fit_angry.wav,fit,anger,yaf,angry,YAF_angry,YAF_fit_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_five_angry.wav,five,anger,yaf,angry,YAF_angry,YAF_five_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_food_angry.wav,food,anger,yaf,angry,YAF_angry,YAF_food_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_gap_angry.wav,gap,anger,yaf,angry,YAF_angry,YAF_gap_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_gas_angry.wav,gas,anger,yaf,angry,YAF_angry,YAF_gas_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_gaze_angry.wav,gaze,anger,yaf,angry,YAF_angry,YAF_gaze_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_germ_angry.wav,germ,anger,yaf,angry,YAF_angry,YAF_germ_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_get_angry.wav,get,anger,yaf,angry,YAF_angry,YAF_get_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_gin_angry.wav,gin,anger,yaf,angry,YAF_angry,YAF_gin_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_goal_angry.wav,goal,anger,yaf,angry,YAF_angry,YAF_goal_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_good_angry.wav,good,anger,yaf,angry,YAF_angry,YAF_good_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_goose_angry.wav,goose,anger,yaf,angry,YAF_angry,YAF_goose_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_gun_angry.wav,gun,anger,yaf,angry,YAF_angry,YAF_gun_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_half_angry.wav,half,anger,yaf,angry,YAF_angry,YAF_half_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_hall_angry.wav,hall,anger,yaf,angry,YAF_angry,YAF_hall_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_hash_angry.wav,hash,anger,yaf,angry,YAF_angry,YAF_hash_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_hate_angry.wav,hate,anger,yaf,angry,YAF_angry,YAF_hate_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_have_angry.wav,have,anger,yaf,angry,YAF_angry,YAF_have_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_haze_angry.wav,haze,anger,yaf,angry,YAF_angry,YAF_haze_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_hire_angry.wav,hire,anger,yaf,angry,YAF_angry,YAF_hire_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_hit_angry.wav,hit,anger,yaf,angry,YAF_angry,YAF_hit_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_hole_angry.wav,hole,anger,yaf,angry,YAF_angry,YAF_hole_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_home_angry.wav,home,anger,yaf,angry,YAF_angry,YAF_home_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_hurl_angry.wav,hurl,anger,yaf,angry,YAF_angry,YAF_hurl_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_hush_angry.wav,hush,anger,yaf,angry,YAF_angry,YAF_hush_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_jail_angry.wav,jail,anger,yaf,angry,YAF_angry,YAF_jail_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_jar_angry.wav,jar,anger,yaf,angry,YAF_angry,YAF_jar_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_join_angry.wav,join,anger,yaf,angry,YAF_angry,YAF_join_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_judge_angry.wav,judge,anger,yaf,angry,YAF_angry,YAF_judge_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_jug_angry.wav,jug,anger,yaf,angry,YAF_angry,YAF_jug_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_juice_angry.wav,juice,anger,yaf,angry,YAF_angry,YAF_juice_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_keen_angry.wav,keen,anger,yaf,angry,YAF_angry,YAF_keen_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_keep_angry.wav,keep,anger,yaf,angry,YAF_angry,YAF_keep_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_keg_angry.wav,keg,anger,yaf,angry,YAF_angry,YAF_keg_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_kick_angry.wav,kick,anger,yaf,angry,YAF_angry,YAF_kick_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_kill_angry.wav,kill,anger,yaf,angry,YAF_angry,YAF_kill_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_king_angry.wav,king,anger,yaf,angry,YAF_angry,YAF_king_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_kite_angry.wav,kite,anger,yaf,angry,YAF_angry,YAF_kite_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_knock_angry.wav,knock,anger,yaf,angry,YAF_angry,YAF_knock_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_late_angry.wav,late,anger,yaf,angry,YAF_angry,YAF_late_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_laud_angry.wav,laud,anger,yaf,angry,YAF_angry,YAF_laud_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_lean_angry.wav,lean,anger,yaf,angry,YAF_angry,YAF_lean_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_learn_angry.wav,learn,anger,yaf,angry,YAF_angry,YAF_learn_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_lease_angry.wav,lease,anger,yaf,angry,YAF_angry,YAF_lease_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_lid_angry.wav,lid,anger,yaf,angry,YAF_angry,YAF_lid_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_life_angry.wav,life,anger,yaf,angry,YAF_angry,YAF_life_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_limb_angry.wav,limb,anger,yaf,angry,YAF_angry,YAF_limb_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_live_angry.wav,live,anger,yaf,angry,YAF_angry,YAF_live_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_loaf_angry.wav,loaf,anger,yaf,angry,YAF_angry,YAF_loaf_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_long_angry.wav,long,anger,yaf,angry,YAF_angry,YAF_long_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_lore_angry.wav,lore,anger,yaf,angry,YAF_angry,YAF_lore_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_lose_angry.wav,lose,anger,yaf,angry,YAF_angry,YAF_lose_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_lot_angry.wav,lot,anger,yaf,angry,YAF_angry,YAF_lot_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_love_angry.wav,love,anger,yaf,angry,YAF_angry,YAF_love_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_luck_angry.wav,luck,anger,yaf,angry,YAF_angry,YAF_luck_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_make_angry.wav,make,anger,yaf,angry,YAF_angry,YAF_make_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_match_angry.wav,match,anger,yaf,angry,YAF_angry,YAF_match_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_merge_angry.wav,merge,anger,yaf,angry,YAF_angry,YAF_merge_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_mess_angry.wav,mess,anger,yaf,angry,YAF_angry,YAF_mess_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_met_angry.wav,met,anger,yaf,angry,YAF_angry,YAF_met_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_mill_angry.wav,mill,anger,yaf,angry,YAF_angry,YAF_mill_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_mob_angry.wav,mob,anger,yaf,angry,YAF_angry,YAF_mob_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_mode_angry.wav,mode,anger,yaf,angry,YAF_angry,YAF_mode_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_mood_angry.wav,mood,anger,yaf,angry,YAF_angry,YAF_mood_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_moon_angry.wav,moon,anger,yaf,angry,YAF_angry,YAF_moon_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_mop_angry.wav,mop,anger,yaf,angry,YAF_angry,YAF_mop_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_mouse_angry.wav,mouse,anger,yaf,angry,YAF_angry,YAF_mouse_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_nag_angry.wav,nag,anger,yaf,angry,YAF_angry,YAF_nag_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_name_angry.wav,name,anger,yaf,angry,YAF_angry,YAF_name_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_near_angry.wav,near,anger,yaf,angry,YAF_angry,YAF_near_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_neat_angry.wav,neat,anger,yaf,angry,YAF_angry,YAF_neat_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_nice_angry.wav,nice,anger,yaf,angry,YAF_angry,YAF_nice_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_note_angry.wav,note,anger,yaf,angry,YAF_angry,YAF_note_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_numb_angry.wav,numb,anger,yaf,angry,YAF_angry,YAF_numb_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_pad_angry.wav,pad,anger,yaf,angry,YAF_angry,YAF_pad_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_page_angry.wav,page,anger,yaf,angry,YAF_angry,YAF_page_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_pain_angry.wav,pain,anger,yaf,angry,YAF_angry,YAF_pain_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_pass_angry.wav,pass,anger,yaf,angry,YAF_angry,YAF_pass_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_pearl_angry.wav,pearl,anger,yaf,angry,YAF_angry,YAF_pearl_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_peg_angry.wav,peg,anger,yaf,angry,YAF_angry,YAF_peg_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_perch_angry.wav,perch,anger,yaf,angry,YAF_angry,YAF_perch_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_phone_angry.wav,phone,anger,yaf,angry,YAF_angry,YAF_phone_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_pick_angry.wav,pick,anger,yaf,angry,YAF_angry,YAF_pick_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_pike_angry.wav,pike,anger,yaf,angry,YAF_angry,YAF_pike_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_pole_angry.wav,pole,anger,yaf,angry,YAF_angry,YAF_pole_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_pool_angry.wav,pool,anger,yaf,angry,YAF_angry,YAF_pool_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_puff_angry.wav,puff,anger,yaf,angry,YAF_angry,YAF_puff_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_rag_angry.wav,rag,anger,yaf,angry,YAF_angry,YAF_rag_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_raid_angry.wav,raid,anger,yaf,angry,YAF_angry,YAF_raid_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_rain_angry.wav,rain,anger,yaf,angry,YAF_angry,YAF_rain_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_raise_angry.wav,raise,anger,yaf,angry,YAF_angry,YAF_raise_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_rat_angry.wav,rat,anger,yaf,angry,YAF_angry,YAF_rat_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_reach_angry.wav,reach,anger,yaf,angry,YAF_angry,YAF_reach_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_read_angry.wav,read,anger,yaf,angry,YAF_angry,YAF_read_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_red_angry.wav,red,anger,yaf,angry,YAF_angry,YAF_red_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_ring_angry.wav,ring,anger,yaf,angry,YAF_angry,YAF_ring_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_ripe_angry.wav,ripe,anger,yaf,angry,YAF_angry,YAF_ripe_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_road_angry.wav,road,anger,yaf,angry,YAF_angry,YAF_road_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_room_angry.wav,room,anger,yaf,angry,YAF_angry,YAF_room_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_rose_angry.wav,rose,anger,yaf,angry,YAF_angry,YAF_rose_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_rot_angry.wav,rot,anger,yaf,angry,YAF_angry,YAF_rot_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_rough_angry.wav,rough,anger,yaf,angry,YAF_angry,YAF_rough_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_rush_angry.wav,rush,anger,yaf,angry,YAF_angry,YAF_rush_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_said_angry.wav,said,anger,yaf,angry,YAF_angry,YAF_said_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_sail_angry.wav,sail,anger,yaf,angry,YAF_angry,YAF_sail_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_search_angry.wav,search,anger,yaf,angry,YAF_angry,YAF_search_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_seize_angry.wav,seize,anger,yaf,angry,YAF_angry,YAF_seize_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_sell_angry.wav,sell,anger,yaf,angry,YAF_angry,YAF_sell_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_shack_angry.wav,shack,anger,yaf,angry,YAF_angry,YAF_shack_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_shall_angry.wav,shall,anger,yaf,angry,YAF_angry,YAF_shall_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_shawl_angry.wav,shawl,anger,yaf,angry,YAF_angry,YAF_shawl_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_sheep_angry.wav,sheep,anger,yaf,angry,YAF_angry,YAF_sheep_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_shirt_angry.wav,shirt,anger,yaf,angry,YAF_angry,YAF_shirt_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_should_angry.wav,should,anger,yaf,angry,YAF_angry,YAF_should_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_shout_angry.wav,shout,anger,yaf,angry,YAF_angry,YAF_shout_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_size_angry.wav,size,anger,yaf,angry,YAF_angry,YAF_size_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_soap_angry.wav,soap,anger,yaf,angry,YAF_angry,YAF_soap_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_soup_angry.wav,soup,anger,yaf,angry,YAF_angry,YAF_soup_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_sour_angry.wav,sour,anger,yaf,angry,YAF_angry,YAF_sour_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_south_angry.wav,south,anger,yaf,angry,YAF_angry,YAF_south_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_sub_angry.wav,sub,anger,yaf,angry,YAF_angry,YAF_sub_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_such_angry.wav,such,anger,yaf,angry,YAF_angry,YAF_such_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_sure_angry.wav,sure,anger,yaf,angry,YAF_angry,YAF_sure_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_take_angry.wav,take,anger,yaf,angry,YAF_angry,YAF_take_angry.wav,TESS
