file_path,feature_path,emotion,speaker_id,raw_emotion,original_folder,original_file,dataset,sample_rate,duration,feature_type,feature_shape
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_make_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_make_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_make_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_match_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_match_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_match_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_merge_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_merge_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_merge_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mess_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_mess_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mess_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_met_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_met_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_met_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mill_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_mill_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mill_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mob_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_mob_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mob_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mode_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_mode_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mode_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mood_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_mood_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mood_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_moon_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_moon_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_moon_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mop_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_mop_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mop_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mouse_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_mouse_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mouse_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_nag_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_nag_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_nag_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_name_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_name_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_name_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_near_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_near_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_near_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_neat_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_neat_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_neat_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_nice_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_nice_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_nice_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_note_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_note_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_note_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_numb_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_numb_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_numb_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pad_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_pad_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pad_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_page_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_page_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_page_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pain_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_pain_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pain_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pass_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_pass_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pass_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pearl_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_pearl_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pearl_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_peg_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_peg_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_peg_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_perch_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_perch_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_perch_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_phone_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_phone_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_phone_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pick_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_pick_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pick_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pike_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_pike_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pike_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pole_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_pole_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pole_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pool_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_pool_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pool_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_puff_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_puff_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_puff_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rag_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_rag_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rag_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_raid_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_raid_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_raid_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rain_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_rain_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rain_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_raise_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_raise_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_raise_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rat_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_rat_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rat_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_reach_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_reach_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_reach_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_read_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_read_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_read_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_red_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_red_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_red_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_ring_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_ring_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_ring_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_ripe_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_ripe_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_ripe_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_road_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_road_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_road_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_room_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_room_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_room_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rose_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_rose_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rose_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rot_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_rot_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rot_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rough_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_rough_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rough_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rush_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_rush_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rush_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_said_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_said_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_said_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_sail_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_sail_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_sail_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_search_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_search_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_search_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_seize_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_seize_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_seize_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_sell_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_sell_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_sell_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_shack_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_shack_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_shack_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_shall_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_shall_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_shall_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_shawl_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_shawl_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_shawl_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_sheep_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_sheep_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_sheep_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_shirt_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_shirt_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_shirt_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_should_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_should_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_should_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_shout_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_shout_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_shout_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_size_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_size_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_size_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_soap_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_soap_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_soap_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_soup_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_soup_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_soup_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_sour_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_sour_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_sour_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_south_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_south_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_south_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_sub_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_sub_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_sub_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_such_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_such_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_such_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_sure_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_sure_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_sure_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_take_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_take_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_take_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_talk_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_talk_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_talk_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_tape_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_tape_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_tape_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_team_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\speech_pipeline\processed_data\oaf_surprise_OAF_team_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_team_ps.wav,TESS,16000,3,mel_delta_mfcc,"(3, 128, 188)"
